population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,1772.5458334300602,2511.3739994881203,1242.5176404905
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,199621.86649103844,287724.88394983194,133966.43053197177
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.01343745040647,0.0192589331773911,0.0090243829796029
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,1321.00271217722,1904.02664166887,886.5262167127399
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,121254.39542243857,171374.2635913732,81719.28846721946
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0099276791626137,0.0139715676995346,0.0066727474115085
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,982.2860012659701,1388.308766182,662.01074868343
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,1157968.3938869592,1623837.0801468124,812281.7487619948
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0311234234034087,0.0436359848579756,0.0218347168426081
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,3060.4071575911303,4291.65653318196,2146.78819475147
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,68827.30779026008,98080.56138955556,47644.02999908109
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0217656583112904,0.0309964736315163,0.0151293077858494
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,2101.34158102299,2994.46206098907,1454.6026067104701
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,406485.32865371736,570207.1081866771,276574.7410171268
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0233860602853843,0.0327176946539355,0.0158249284089881
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,2264.0985618928003,3176.01891783481,1540.5044887270699
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,338159.47094914346,478332.2430639022,228162.62947095337
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.020545395171073,0.0290048314059354,0.0138925265685524
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,2001.54324517169,2831.21648896938,1350.47931242736
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,382912.0704989316,537350.1052788736,264909.96897605166
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0226970858642234,0.0318354082501018,0.0157662466759459
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,2198.62029591589,3085.37896426007,1521.07096969361
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,274057.1315504646,388946.3454257296,185664.1811014021
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0255697808877948,0.0363611525553723,0.017313834675479
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,2492.27547481566,3537.07795246784,1688.43000907477
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2000,7118.219598839841,9989.824406593274,4991.367057030747
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2000,0.0259644573837331,0.0364507891382224,0.0182570401006779
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2000,2558.07982453306,3590.05056114021,1793.75125874317
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,314599.2599914576,434860.0903453402,218817.2446127027
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0196610045565826,0.0272305634844109,0.0136656038066133
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,1917.7477628550598,2650.8389289834,1333.87561477898
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,344751.59722787666,485376.8067560826,237356.40069179205
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0287586410340507,0.0405600109423432,0.0197868752410585
1,All Population,5,Prevalence,152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,2806.71032350448,3951.57587453166,1932.3787490132302
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,38671.22966202208,55030.355100455774,26407.9328701131
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0185924641132546,0.0264027629455892,0.0127161127253419
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,1800.0178540046202,2561.48104311031,1229.20194338277
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,263806.0879388636,368457.6458749643,184584.08221723008
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0183542272461571,0.0256543166242655,0.012856190406505
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,1781.80911670049,2488.65065119407,1246.72483134155
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2005,54785.02295941663,77708.93582257623,37631.91349578404
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2005,0.0210072835079152,0.0297932984567754,0.0144224487402593
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2005,2031.7344516064002,2881.8810977838903,1395.60140708336
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,43154.62064625097,61476.14874113081,30026.345794701
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0223221115905729,0.0318247274277192,0.0155314267907029
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,2174.9968288187997,3098.40352105073,1513.3305751852301
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,1139533.5791709914,1598393.890397595,798382.0922327823
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.031063339283539,0.0435670044890575,0.0217668052660248
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,3055.26337192284,4285.5378696166,2140.58418969321
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,13878.096655471065,19856.413848272823,9494.81745296992
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0282792312785785,0.0404102892161462,0.0193945232485253
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,2776.60047897822,3972.6865701118495,1899.63475123471
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,32560.37592199335,45951.70634357591,22449.13944987632
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0173212271681865,0.0245109816086755,0.0119669972353022
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,1678.0621610791102,2368.21036209502,1156.9599672275401
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2001,290705.9348536745,406882.1925597236,200460.85562920664
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2001,0.0189495954962303,0.0265104717848069,0.0130512595436774
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2001,1836.24130763318,2570.0675484819,1266.20911215699
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2008,323369.0203438868,450286.5365102921,224760.2119524532
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2008,0.0200124913242837,0.0278167830441569,0.0138879470218995
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2008,1951.0348217221501,2716.7868819034597,1356.0822851568998
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,1176065.356237606,1644257.780247839,827440.9155083064
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0311854481944355,0.0436060779491284,0.0219499475624013
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,3065.64385592674,4286.07877516471,2156.88621836926
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2003,227952.62874364192,321066.9374694598,158146.52341752473
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2003,0.017599152357303,0.0247687218248844,0.0122281031736805
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2003,1710.2953130334602,2408.9183851508396,1186.55029013817
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2000,278013.34667340614,390645.06834350654,191482.248637006
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2000,0.0184023247276058,0.0258907077566884,0.0126820778625644
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2000,1783.12002096672,2505.51655447501,1228.12748125172
1,All Population,5,Prevalence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,25484.322052640557,36177.59770033911,17333.657996070913
1,All Population,5,Prevalence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0236585741162918,0.0334582015007863,0.016154076150915
1,All Population,5,Prevalence,150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,2317.46370368207,3289.87639474055,1576.2680747385498
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,741769.4609977304,1035297.3258256812,520316.214527721
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0202628368812967,0.0283068115972368,0.0142069065202356
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,1981.7036325209401,2765.88964523877,1390.0714259686702
1,All Population,5,Prevalence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,154641.66550581402,220273.57919830867,105213.91566068395
1,All Population,5,Prevalence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0118011829681975,0.0167918294862153,0.0080254089555749
1,All Population,5,Prevalence,157,Yemen,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,1166.8244854187199,1662.03981869132,793.87513448017
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,928334.0698200754,1316154.4107435285,650868.099398185
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0232176365381982,0.0329089741406173,0.0162247313395252
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,2258.90742859591,3202.58737911457,1583.75183305684
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,76939.58341306428,109893.9221826702,53726.778733015526
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0353233640468593,0.0504035400726044,0.0246688788605585
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,3455.81358300342,4935.98863057929,2413.18867974332
1,All Population,5,Prevalence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1997,82148.66733213725,116901.83622574808,55955.083446403
1,All Population,5,Prevalence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1997,0.017905350414823,0.025532687124997,0.0121638795344268
1,All Population,5,Prevalence,154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1997,1740.20259655666,2476.39901594245,1185.3288028433
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,83538.15391199787,118334.04556608172,58860.63090130156
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0220948520757783,0.0312813080225634,0.0155493521914043
1,All Population,5,Prevalence,144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,2132.38454299915,3020.58015241141,1502.4691550801301
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2007,44303.84529600675,62729.68237385751,30832.231245508447
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2007,0.0225227435330963,0.0319464826868526,0.0156739277140883
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2007,2194.10688763865,3106.6293960779803,1526.93768419093
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2001,7416.08436183167,10393.88396768998,5179.047080338447
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2001,0.0261815731505758,0.0366576610826063,0.0182897090154087
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2001,2579.71417126386,3615.55349935361,1801.5519369701399
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,702472.5483744162,980518.249265782,486134.7250458283
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0197401637444147,0.0275548082420809,0.0136597518239316
1,All Population,5,Prevalence,155,Türkiye,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,1929.70047656211,2693.49533624414,1335.41789321897
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2010,47861.56944954403,67168.11986211332,33206.415196105816
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2010,0.0231283424804155,0.0324955656208351,0.0159866590584255
1,All Population,5,Prevalence,146,Lebanon,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2010,2252.05208780372,3160.4919418446702,1562.47648229972
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,78066.40835005726,111406.03587237243,54627.419193641006
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0350549706477685,0.0500508934598753,0.0245622641945659
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,3428.00862834358,4891.99977674862,2398.76879566736
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,39520.879555673535,55887.96295940452,28177.614238017304
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0339506399979082,0.0481000418364423,0.024132779739321
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,3255.86436926934,4604.24032350383,2321.36762238144
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,948747.6271534314,1340374.903315446,664184.3465035127
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0231867033247191,0.0327191221874235,0.0161763693079566
1,All Population,5,Prevalence,141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,2253.33765171067,3183.4780405309,1577.48125298992
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2003,35961.90345333421,50127.09827505532,25327.47666452868
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2003,0.0302756353123799,0.0422127825138082,0.0213389905256753
1,All Population,5,Prevalence,156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2003,2939.11317625767,4096.813596615069,2069.97720470141
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,296660.5905257706,415874.7474559284,208955.6912484618
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0190482495534645,0.0268089883339883,0.0134601065215221
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,1843.40380165833,2584.1824460581997,1298.41889326414
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2009,111656.42680494458,157304.93048613938,75045.37191497258
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2009,0.0094443239336235,0.0132530177517639,0.0063427168141017
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2009,935.39731515495,1317.81585572694,628.6896456636499
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,37255.211611121806,53143.5009849311,25085.857298249404
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0183413887693832,0.0262211115378501,0.0123521614672765
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,1775.73634806305,2533.03745385504,1195.69495650176
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1998,60749.69606888198,86314.47883668543,41288.22060245214
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1998,0.007196292588747,0.0102483858429556,0.0048906704448224
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1998,716.83481551186,1018.49437144083,487.19312051887
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,1191539.3949409523,1661471.2320423715,839077.9874889166
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0312842302422948,0.0436304577995538,0.0220671919062922
1,All Population,5,Prevalence,142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,3074.03623082471,4286.40696686686,2164.7258537819803
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2013,40045.05926016376,57039.450083544565,27584.447908654976
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2013,0.018821113179295,0.026827180720435,0.0129912013832947
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2013,1822.1234355574,2595.39929940681,1255.14282959927
1,All Population,5,Prevalence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,234356.4236778927,332823.8968777363,161323.973037443
1,All Population,5,Prevalence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.021339856420901,0.0303531737036015,0.0146901925620234
1,All Population,5,Prevalence,153,Syrian Arab Republic,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,2071.61827138769,2942.0318637138,1426.04023782408
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2001,23028.160847025203,32617.879226156943,15452.951088984037
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2001,0.0153854593343429,0.0218548378674159,0.0103418708591987
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2001,1495.15517344679,2117.78922319587,1003.3176300616001
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2000,142245.83821019414,202916.64393025465,95409.52867616984
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2000,0.0112742506099179,0.0160995115065118,0.0075607999156702
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2000,1116.57374222454,1592.81564454666,748.92718000235
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2013,14148.461116049226,20123.94364926112,9777.295982086946
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2013,0.0282228652948246,0.0400766606345991,0.0195500417951181
1,All Population,5,Prevalence,140,Bahrain,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2013,2770.58244928757,3940.71444433271,1914.61137909422
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2004,76887.50323717344,107179.66677933736,51132.953060470776
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2004,0.0074220925400219,0.0103580866578896,0.0049398182811502
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2004,737.86061501586,1028.56318019651,490.70382837629
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1998,186996.9533517912,261436.32791220877,128738.25112199156
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1998,0.0168342930281758,0.0235547055440463,0.0115520143198583
1,All Population,5,Prevalence,143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1998,1640.3836893602,2293.38435961906,1129.32389299405
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1999,61687.27189171243,88240.30237277405,42095.36045127898
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1999,0.0070595643581437,0.0101204444280898,0.0048179769353048
1,All Population,5,Prevalence,160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1999,703.19053287719,1005.8759829042099,479.85683334082995
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2006,30273.03452905332,43089.28783967365,20574.35756432078
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2006,0.0321760341621572,0.0458796731002938,0.021924060185116
1,All Population,5,Prevalence,145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2006,3072.37222821516,4373.07766967101,2088.06569203766
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,418325.687572358,588741.8149209516,288968.70917905174
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.023695147237407,0.0332988319266325,0.016359365445807
1,All Population,5,Prevalence,139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,2293.0095667966903,3227.12817809803,1583.9524904572002
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2011,343643.0820326508,482722.9437003173,233129.3419287289
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2011,0.0206970778208781,0.0290219320844135,0.0140501939866114
1,All Population,5,Prevalence,148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2011,2015.9719987757,2831.8799025727403,1367.64640405788
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2012,220429.336351188,312435.76648377965,149161.79331146466
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,2012,0.0144057327818751,0.0204195267873327,0.0097690407773048
1,All Population,5,Prevalence,522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,2012,1414.01189305156,2004.21548663055,956.8442804512999
1,All Population,5,Prevalence,149,Palestine,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,2000,21962.296254921454,31324.109484799465,14671.752015266366
